status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
219673794876140_826300567546790,#JammuAndKashmir के पुलवामा में #PDP नेता अब्दुल गनी डार की आतंकी हमले में हुई मौत,,status,,2017-04-24 05:38:43,200,21,8,178,1,1,3,11,6
219673794876140_825218600988320,"J&K में बडगाम के हयातपुरा में सुरक्षाबलों ने दो आतंकियों को ढेर किया, आतंकियों के पास से दो एके-47 और एक पिस्टल बरामद

UPDATE: Security forces gunned down two Terrorists in J&K's Hayatpura, Budgam; Two AK-47 and one pistol recovered",,status,,2017-04-22 10:22:03,474,15,25,458,12,4,0,0,0
219673794876140_825161704327343,"J&K: बडगाम के हयातपुरा में आतंकवादियों और सुरक्षाबलों के बीच मुठभेड़, दो आतंकियों के छिपे होने की आशंका

J&K:Encounter underway in Budgam district's Hayatpura; Two #Terrorists believed to be hiding in the area",,status,,2017-04-22 08:36:42,94,4,3,87,0,0,0,1,6
219673794876140_825107457666101,"गुजरात: कच्छ में बीएसएफ को मिली लावारिस पाकिस्तानी बोट, आसपास के इलाके में चलाया तलाशी अभियान",,status,,2017-04-22 06:48:20,168,4,6,162,0,0,0,1,5
219673794876140_824648171045363,"देखिए अर्थ जगत से जुड़ी आज की प्रमुख ख़बरें
https://youtu.be/2OC4bnnsH7Q",,status,,2017-04-21 11:24:12,28,0,1,28,0,0,0,0,0
219673794876140_821437071366473,"WATCH: News for the hearing impaired
https://youtu.be/5YhwIJ59rA4",,status,,2017-04-16 01:03:13,26,1,0,26,0,0,0,0,0
